episode,timestep,reward
39,4000,-2240.3108
79,8000,-2288.825
119,12000,-2320.0678
159,16000,-2266.3545
199,20000,-2254.704
239,24000,-2284.7492
279,28000,-2275.9468
319,32000,-2268.6098
359,36000,-2288.8185
399,40000,-2272.3042
439,44000,-2261.6483
479,48000,-2266.3038
519,52000,-2270.6518
559,56000,-2244.104
599,60000,-2245.5072
639,64000,-2238.031
679,68000,-2220.696
719,72000,-2220.8338
759,76000,-2215.0553
799,80000,-2206.708
839,84000,-2227.824
879,88000,-2214.947
919,92000,-2217.5067
959,96000,-2224.1628
999,100000,-2221.2443
1039,104000,-2244.4968
1079,108000,-2239.8208
1119,112000,-2232.748
1159,116000,-2223.8978
1199,120000,-2218.0928
1239,124000,-2203.4095
1279,128000,-2204.5672
1319,132000,-2238.5695
1359,136000,-2203.7973
1399,140000,-2217.6258
1439,144000,-2213.7642
1479,148000,-2207.4387
1519,152000,-2215.8908
1559,156000,-2191.1362
1599,160000,-2224.398
1639,164000,-2201.3452
1679,168000,-2189.2553
1719,172000,-2209.868
1759,176000,-2169.1652
1799,180000,-2191.6032
1839,184000,-2192.4662
1879,188000,-2173.139
1919,192000,-2180.778
1959,196000,-2193.01
1999,200000,-2196.909
2039,204000,-2203.634
2079,208000,-2203.3062
2119,212000,-2205.7118
2159,216000,-2221.6275
2199,220000,-2207.0085
2239,224000,-2205.649
2279,228000,-2229.8532
2319,232000,-2198.7525
2359,236000,-2180.7215
2399,240000,-2173.0688
2439,244000,-2191.3938
2479,248000,-2194.5465
2519,252000,-2200.4895
2559,256000,-2215.1643
2599,260000,-2196.0888
2639,264000,-2205.88
2679,268000,-2186.5843
2719,272000,-2189.5945
2759,276000,-2177.4112
2799,280000,-2185.7688
2839,284000,-2180.7005
2879,288000,-2194.3678
2919,292000,-2183.5812
2959,296000,-2188.0495
2999,300000,-2185.9692
3039,304000,-2178.563
3079,308000,-2184.8002
3119,312000,-2210.264
3159,316000,-2190.2037
3199,320000,-2198.2853
3239,324000,-2206.658
3279,328000,-2197.803
3319,332000,-2206.5752
3359,336000,-2210.574
3399,340000,-2207.2495
3439,344000,-2222.5217
3479,348000,-2208.8218
3519,352000,-2214.9137
3559,356000,-2223.4288
3599,360000,-2226.1332
3639,364000,-2227.895
3679,368000,-2213.1972
3719,372000,-2217.1715
3759,376000,-2229.5115
3799,380000,-2232.2263
3839,384000,-2250.712
3879,388000,-2237.0413
3919,392000,-2237.8288
3959,396000,-2242.2087
3999,400000,-2242.8518
4039,404000,-2242.582
4079,408000,-2247.5048
4119,412000,-2219.5345
4159,416000,-2219.813
4199,420000,-2206.089
4239,424000,-2229.2065
4279,428000,-2232.5973
4319,432000,-2220.915
4359,436000,-2213.3003
4399,440000,-2225.92
4439,444000,-2229.2655
4479,448000,-2223.2977
4519,452000,-2222.3368
4559,456000,-2217.945
4599,460000,-2209.8247
4639,464000,-2203.7908
4679,468000,-2222.4963
4719,472000,-2213.5595
4759,476000,-2207.0573
4799,480000,-2224.0718
4839,484000,-2192.7728
4879,488000,-2211.8895
4919,492000,-2209.2267
4959,496000,-2208.4648
4999,500000,-2238.9572
